,channel_100,channel_101,channel_102,channel_103
3899,9,5,5,8
3900,5,3,3,7
3901,7,3,4,3
3902,7,5,4,4
3903,6,6,2,5
3904,6,8,7,5
3905,8,9,8,7
3906,7,9,7,4
3907,7,7,6,4
3908,4,1,4,5
3909,2,0,1,2
3910,2,0,0,2
3911,0,0,0,0
3912,0,0,1,0
3913,0,0,0,0
3914,0,0,0,0
3915,0,0,0,0
3916,0,0,0,0
3917,0,0,0,0
3918,0,0,0,0
3919,0,0,0,0
3920,0,0,0,0
3921,8,8,9,11
3922,4,13,9,9
3923,3,9,5,8
3924,5,5,4,9
3925,5,3,6,7
3926,6,6,7,4
3927,5,5,6,7
3928,3,5,5,9
3929,4,7,8,7
3930,6,3,5,6
3931,7,4,3,5
3932,9,7,7,5
3933,3,5,1,2
3934,1,2,0,0
3935,0,0,0,0
3936,0,0,0,0
3937,0,0,0,0
3938,0,0,0,0
3939,0,0,0,0
3940,0,0,0,0
3941,0,0,0,0
3942,0,0,0,0
3943,0,0,0,0
3944,0,0,0,0
3945,4,7,8,10
3946,6,7,5,11
3947,6,6,3,9
3948,7,5,7,2
3949,7,5,6,3
3950,7,4,9,5
3951,3,5,6,4
3952,2,6,5,6
3953,5,5,2,7
3954,6,6,5,2
3955,5,6,7,4
3956,7,4,4,3
3957,2,0,0,1
3958,1,0,0,0
3959,0,0,0,0
3960,0,0,0,0
3961,0,0,0,0
3962,0,0,0,0
3963,0,0,0,0
3964,0,0,0,0
3965,0,0,0,0
3966,0,0,0,0
3967,0,0,0,0
3968,0,0,0,0
3969,7,10,8,11
3970,9,10,7,8
3971,6,8,7,7
3972,6,3,4,1
3973,4,2,3,6
3974,7,2,6,5
3975,6,5,6,4
3976,9,9,6,7
3977,9,8,6,4
3978,3,5,2,4
3979,3,8,4,9
3980,5,5,1,7
3981,3,2,1,1
3982,2,0,1,0
3983,0,0,0,0
3984,0,0,0,0
3985,0,0,0,0
3986,0,0,0,0
3987,0,0,0,0
3988,0,0,0,0
3989,0,0,0,0
3990,0,0,0,0
3991,0,0,0,0
3992,0,0,0,0
3993,9,9,9,7
3994,9,10,9,5
3995,5,8,7,3
3996,5,8,2,5
3997,9,4,5,6
3998,6,5,7,5
3999,8,8,5,4
4000,8,9,3,3
4001,7,2,6,5
4002,7,6,5,7
4003,7,11,1,2
4004,8,6,2,5
4005,5,1,1,2
4006,1,1,0,2
4007,0,0,0,0
4008,0,0,1,0
4009,0,1,0,0
4010,0,0,0,0
4011,0,0,0,0
4012,0,0,0,0
4013,0,0,0,0
4014,0,0,0,0
4015,0,0,0,0
4016,0,0,0,0
4017,12,9,8,6
4018,13,5,9,7
4019,14,5,3,3
4020,8,6,6,3
4021,6,5,3,4
4022,8,3,3,3
4023,7,3,2,6
4024,4,6,5,8
4025,9,11,5,3
4026,8,8,5,6
4027,7,4,4,8
4028,5,4,3,4
4029,2,1,2,2
4030,1,0,0,0
4031,0,0,0,0
4032,0,0,0,0
4033,0,0,0,0
4034,0,0,0,0
4035,0,0,0,0
4036,0,0,0,0
4037,0,0,0,0
4038,0,0,0,0
4039,0,0,0,0
4040,0,0,0,0
4041,9,8,8,8
4042,8,7,10,12
4043,5,4,7,9
4044,4,5,6,11
4045,4,6,5,7
4046,7,4,7,5
4047,3,7,9,4
4048,6,9,9,3
4049,7,3,6,6
4050,6,7,3,6
4051,9,5,5,9
4052,7,5,7,7
4053,4,2,3,3
4054,1,0,1,2
4055,0,0,0,0
4056,0,0,0,0
4057,0,0,0,0
4058,0,0,0,0
4059,0,0,0,0
4060,0,0,0,0
4061,0,0,0,0
4062,0,0,0,0
4063,0,0,0,0
4064,0,0,0,0
4065,9,9,10,7
4066,7,7,9,9
4067,5,7,3,7
4068,4,4,3,9
4069,3,3,3,11
4070,6,4,6,6
4071,5,5,5,6
4072,4,5,3,3
4073,4,6,3,10
4074,4,3,4,8
4075,6,5,1,11
4076,6,8,1,7
4077,2,5,0,1
4078,0,1,0,0
4079,0,0,0,0
4080,0,0,0,0
4081,0,0,0,0
4082,0,0,0,0
4083,0,0,0,0
4084,0,0,0,0
4085,0,0,0,0
4086,0,0,0,0
4087,0,0,0,0
4088,0,0,0,0
4089,11,7,7,12
4090,7,1,7,11
4091,6,1,9,7
4092,4,4,4,5
4093,5,7,6,5
4094,6,8,6,5
4095,4,7,7,5
4096,3,6,7,4
4097,4,8,4,6
4098,5,2,1,6
4099,2,2,1,3
4100,4,3,6,3
4101,2,1,5,2
4102,2,0,2,1
4103,0,0,0,0
4104,0,0,0,0
4105,0,0,0,0
4106,0,0,0,0
4107,0,0,0,0
4108,0,0,0,0
4109,0,0,0,0
4110,0,0,0,0
4111,0,0,0,0
4112,0,0,0,0
4113,11,11,6,10
4114,7,10,6,9
4115,7,5,6,8
4116,6,5,5,4
4117,3,6,7,5
4118,3,7,9,4
4119,5,6,10,4
4120,7,5,6,4
4121,8,6,9,3
4122,6,7,6,7
4123,9,7,4,2
4124,10,2,7,4
4125,4,0,3,1
4126,1,1,1,0
4127,0,0,0,0
4128,0,0,0,0
4129,0,0,0,0
4130,0,0,0,0
4131,0,0,0,0
4132,0,0,0,0
4133,0,0,0,0
4134,0,0,0,0
4135,0,0,0,0
4136,0,0,0,0
4137,11,7,7,6
4138,9,9,11,4
4139,7,6,7,5
4140,4,5,5,4
4141,6,4,7,5
4142,10,6,5,3
4143,7,4,5,3
4144,8,8,6,7
4145,6,5,7,7
4146,5,3,4,2
4147,7,5,4,3
4148,8,5,6,1
4149,3,1,3,1
4150,1,1,2,0
4151,0,0,0,0
4152,0,0,0,0
4153,0,0,0,0
4154,0,0,0,0
4155,0,0,0,0
4156,0,0,0,0
4157,0,0,0,0
4158,0,0,0,0
4159,0,0,0,0
4160,0,0,0,0
4161,8,10,6,6
4162,7,5,8,4
4163,6,5,5,4
4164,5,3,6,5
4165,3,4,3,5
4166,3,5,4,6
4167,7,3,5,6
4168,7,6,5,4
4169,8,6,9,4
4170,6,6,7,5
4171,5,6,2,3
4172,6,6,2,2
4173,3,2,1,1
4174,2,0,0,1
4175,0,0,0,0
4176,0,0,0,0
4177,0,0,0,0
4178,0,0,1,0
4179,0,0,0,0
4180,0,0,0,0
4181,0,0,0,0
4182,0,0,0,0
4183,0,0,0,0
4184,0,0,0,0
4185,10,10,7,9
4186,8,9,8,8
4187,8,5,8,9
4188,4,7,4,2
4189,4,5,6,1
4190,4,4,7,2
4191,6,6,2,3
4192,6,8,2,6
4193,7,7,0,5
4194,7,5,3,3
4195,5,4,5,5
4196,3,6,5,7
4197,1,3,2,4
4198,0,1,0,1
4199,0,0,0,0
4200,0,0,0,0
4201,0,0,0,0
4202,0,0,0,0
4203,0,0,0,0
4204,0,0,0,0
4205,0,0,0,0
4206,0,1,0,0
4207,0,0,0,0
4208,0,0,0,0
4209,7,8,9,9
4210,8,6,8,11
4211,3,2,5,6
4212,1,2,2,5
4213,2,1,5,6
4214,4,3,6,4
4215,2,3,3,7
4216,4,6,3,5
4217,3,3,6,7
4218,5,3,9,7
4219,4,2,4,6
4220,1,2,1,6
4221,1,1,1,3
4222,1,1,0,2
4223,0,0,0,0
4224,0,0,0,0
4225,0,0,0,0
4226,0,0,0,0
4227,0,0,0,0
4228,0,0,0,0
4229,0,0,0,0
4230,0,0,0,0
4231,0,0,0,0
4232,0,0,0,0
4233,5,4,8,5
4234,5,3,6,4
4235,4,4,4,8
4236,2,3,4,5
4237,5,4,6,7
4238,7,6,2,7
4239,7,5,7,5
4240,5,5,5,2
4241,6,6,2,4
4242,6,4,3,6
4243,2,2,2,8
4244,1,2,2,5
4245,1,1,1,2
4246,0,0,0,0
4247,0,0,0,0
4248,0,0,0,0
4249,0,0,0,0
4250,0,0,0,0
4251,0,0,0,0
4252,0,0,0,0
4253,0,0,0,0
4254,0,0,0,0
4255,0,0,0,0
4256,0,0,0,0
4257,11,8,9,7
4258,11,8,8,8
4259,5,5,3,5
4260,5,3,4,5
4261,2,2,5,8
4262,2,6,7,10
4263,4,7,4,8
4264,6,5,2,7
4265,7,4,4,6
4266,8,4,6,2
4267,4,4,5,6
4268,1,4,4,6
4269,0,3,1,4
4270,0,1,1,2
4271,0,0,0,2
4272,0,0,0,0
4273,0,0,0,0
4274,0,0,0,0
4275,0,0,0,0
4276,0,0,0,0
4277,0,0,0,0
4278,0,0,0,0
4279,0,0,0,0
4280,0,0,0,0
4281,6,9,9,9
4282,9,7,8,9
4283,7,6,7,7
4284,9,7,7,5
4285,6,8,4,5
4286,2,7,5,6
4287,7,4,2,5
4288,8,5,2,6
4289,4,5,2,8
4290,8,2,6,7
4291,6,6,4,5
4292,5,5,7,4
4293,1,2,2,4
4294,0,0,0,3
4295,0,0,0,0
4296,0,0,0,0
4297,0,0,0,0
4298,0,0,0,0
4299,0,0,0,0
4300,0,0,0,0
4301,0,0,0,0
4302,0,0,0,0
4303,0,0,0,0
4304,0,0,0,0
4305,10,7,5,12
4306,5,7,7,9
4307,2,7,7,6
4308,5,4,6,7
4309,4,4,4,6
4310,6,4,7,5
4311,5,6,4,6
4312,1,1,6,8
4313,3,6,3,4
4314,4,5,4,8
4315,5,4,4,7
4316,5,3,5,3
