,all_100,all_101,all_102,all_103
1522,51.0,7.0,27.0,39.0
1523,49.0,8.0,27.0,38.0
1524,47.0,8.0,28.0,39.0
1525,44.0,8.0,26.0,36.0
1526,41.0,6.0,26.0,35.0
1527,40.0,5.0,25.0,31.0
1528,37.0,3.0,26.0,32.0
1529,36.0,5.0,25.0,32.0
1530,37.0,3.0,21.0,31.0
1531,37.0,4.0,22.0,32.0
1532,38.0,4.0,24.0,32.0
1533,42.0,5.0,24.0,33.0
1534,42.0,6.0,27.0,35.0
1535,44.0,6.0,29.0,35.0
1536,44.0,7.0,31.0,35.0
1537,44.0,7.0,31.0,36.0
1538,45.0,10.0,32.0,37.0
1539,45.0,12.0,34.0,37.0
1540,45.0,13.0,35.0,39.0
1541,45.0,13.0,37.0,41.0
1542,45.0,13.0,38.0,42.0
1543,41.0,12.0,33.0,38.0
1544,40.0,9.0,29.0,33.0
1545,37.0,8.0,28.0,31.0
1546,36.0,8.0,28.0,31.0
1547,37.0,8.0,26.0,29.0
1548,35.0,6.0,24.0,24.0
1549,31.0,4.0,24.0,23.0
1550,34.0,3.0,21.0,22.0
1551,32.0,5.0,19.0,23.0
1552,30.0,5.0,14.0,22.0
1553,26.0,4.0,11.0,18.0
1554,23.0,1.0,9.0,20.0
1555,25.0,2.0,9.0,20.0
1556,26.0,4.0,9.0,20.0
1557,26.0,4.0,9.0,19.0
1558,27.0,4.0,9.0,20.0
1559,27.0,4.0,11.0,20.0
1560,28.0,4.0,11.0,21.0
1561,30.0,4.0,12.0,22.0
1562,34.0,5.0,13.0,22.0
1563,36.0,6.0,13.0,25.0
1564,38.0,7.0,15.0,26.0
1565,40.0,9.0,15.0,26.0
1566,40.0,10.0,15.0,27.0
1567,38.0,9.0,12.0,22.0
1568,36.0,8.0,10.0,21.0
1569,40.0,9.0,7.0,20.0
1570,40.0,7.0,6.0,18.0
1571,38.0,6.0,6.0,15.0
1572,37.0,4.0,5.0,13.0
1573,34.0,2.0,5.0,12.0
1574,34.0,0.0,5.0,13.0
1575,34.0,1.0,4.0,11.0
1576,32.0,2.0,4.0,10.0
1577,28.0,2.0,3.0,9.0
1578,25.0,2.0,3.0,9.0
1579,27.0,2.0,3.0,13.0
1580,30.0,2.0,5.0,14.0
1581,31.0,3.0,6.0,14.0
1582,32.0,3.0,8.0,14.0
1583,36.0,3.0,12.0,16.0
1584,39.0,5.0,14.0,19.0
1585,40.0,5.0,16.0,21.0
1586,40.0,5.0,16.0,21.0
1587,40.0,6.0,18.0,22.0
1588,40.0,7.0,19.0,22.0
1589,41.0,9.0,23.0,23.0
1590,42.0,10.0,24.0,23.0
1591,36.0,7.0,17.0,24.0
1592,34.0,5.0,15.0,20.0
1593,32.0,3.0,16.0,19.0
1594,34.0,6.0,13.0,20.0
1595,33.0,7.0,14.0,17.0
1596,31.0,5.0,11.0,13.0
1597,31.0,3.0,10.0,10.0
1598,30.0,4.0,10.0,9.0
1599,29.0,5.0,9.0,9.0
1600,28.0,8.0,8.0,6.0
1601,25.0,6.0,6.0,6.0
1602,21.0,3.0,3.0,6.0
1603,23.0,5.0,3.0,8.0
1604,26.0,6.0,4.0,9.0
1605,26.0,6.0,5.0,9.0
1606,29.0,8.0,7.0,10.0
1607,29.0,10.0,7.0,11.0
1608,29.0,15.0,9.0,13.0
1609,30.0,16.0,10.0,14.0
1610,31.0,17.0,10.0,17.0
1611,33.0,18.0,10.0,18.0
1612,34.0,19.0,10.0,19.0
1613,35.0,20.0,11.0,20.0
1614,36.0,21.0,13.0,20.0
1615,30.0,16.0,10.0,15.0
1616,26.0,12.0,7.0,15.0
1617,26.0,12.0,7.0,18.0
1618,28.0,13.0,9.0,15.0
1619,26.0,13.0,8.0,13.0
1620,24.0,12.0,8.0,13.0
1621,22.0,7.0,9.0,14.0
1622,20.0,3.0,8.0,16.0
1623,19.0,1.0,6.0,16.0
1624,18.0,1.0,5.0,14.0
1625,17.0,0.0,7.0,12.0
1626,16.0,2.0,9.0,11.0
1627,16.0,3.0,11.0,11.0
1628,17.0,5.0,11.0,11.0
1629,17.0,7.0,11.0,11.0
1630,18.0,9.0,13.0,11.0
1631,20.0,10.0,13.0,12.0
1632,21.0,11.0,16.0,16.0
1633,23.0,11.0,20.0,17.0
1634,25.0,14.0,21.0,19.0
1635,26.0,14.0,25.0,21.0
1636,27.0,15.0,27.0,22.0
1637,29.0,18.0,28.0,24.0
1638,33.0,19.0,28.0,24.0
1639,28.0,14.0,25.0,19.0
1640,27.0,11.0,20.0,16.0
1641,29.0,10.0,17.0,15.0
1642,27.0,10.0,17.0,16.0
1643,27.0,10.0,18.0,19.0
1644,24.0,9.0,13.0,20.0
1645,24.0,9.0,7.0,17.0
1646,25.0,8.0,4.0,16.0
1647,22.0,4.0,4.0,15.0
1648,21.0,4.0,3.0,12.0
1649,19.0,3.0,4.0,7.0
1650,18.0,3.0,2.0,5.0
1651,17.0,5.0,3.0,5.0
1652,18.0,6.0,3.0,7.0
1653,18.0,6.0,5.0,8.0
1654,19.0,6.0,5.0,10.0
1655,20.0,7.0,5.0,10.0
1656,22.0,7.0,6.0,11.0
1657,23.0,8.0,8.0,13.0
1658,26.0,8.0,9.0,14.0
1659,29.0,9.0,10.0,15.0
1660,31.0,13.0,11.0,17.0
1661,31.0,14.0,14.0,17.0
1662,31.0,15.0,16.0,18.0
1663,25.0,10.0,13.0,17.0
1664,21.0,9.0,12.0,12.0
1665,20.0,8.0,11.0,13.0
1666,20.0,9.0,12.0,14.0
1667,19.0,9.0,12.0,14.0
1668,19.0,8.0,13.0,13.0
1669,16.0,7.0,13.0,11.0
1670,17.0,4.0,12.0,8.0
1671,16.0,6.0,11.0,6.0
1672,13.0,7.0,8.0,5.0
1673,9.0,8.0,5.0,5.0
1674,6.0,7.0,3.0,5.0
1675,11.0,9.0,5.0,7.0
1676,11.0,9.0,5.0,8.0
1677,11.0,10.0,7.0,8.0
1678,14.0,10.0,8.0,9.0
1679,15.0,11.0,10.0,13.0
1680,18.0,11.0,13.0,13.0
1681,19.0,11.0,15.0,14.0
1682,19.0,16.0,17.0,16.0
1683,20.0,16.0,18.0,17.0
1684,24.0,18.0,19.0,17.0
1685,25.0,20.0,20.0,21.0
1686,25.0,23.0,20.0,22.0
1687,25.0,18.0,19.0,17.0
1688,20.0,16.0,20.0,15.0
1689,17.0,16.0,19.0,18.0
1690,18.0,16.0,16.0,22.0
1691,15.0,12.0,13.0,17.0
1692,15.0,12.0,14.0,12.0
1693,13.0,10.0,11.0,9.0
1694,12.0,9.0,10.0,8.0
1695,10.0,6.0,11.0,8.0
1696,10.0,6.0,10.0,9.0
1697,10.0,3.0,8.0,7.0
1698,11.0,1.0,6.0,6.0
1699,13.0,1.0,7.0,7.0
1700,14.0,3.0,8.0,7.0
1701,16.0,4.0,9.0,8.0
1702,18.0,5.0,9.0,11.0
1703,19.0,8.0,10.0,11.0
1704,21.0,8.0,10.0,12.0
1705,23.0,10.0,11.0,13.0
1706,23.0,10.0,11.0,13.0
1707,23.0,10.0,12.0,14.0
1708,26.0,11.0,14.0,15.0
1709,29.0,15.0,15.0,17.0
1710,29.0,16.0,16.0,19.0
1711,27.0,16.0,12.0,17.0
1712,25.0,14.0,9.0,17.0
1713,22.0,12.0,11.0,14.0
1714,19.0,10.0,10.0,14.0
1715,17.0,9.0,8.0,16.0
1716,18.0,8.0,6.0,15.0
1717,18.0,8.0,6.0,12.0
1718,20.0,8.0,4.0,11.0
1719,17.0,7.0,4.0,10.0
1720,14.0,6.0,3.0,9.0
1721,15.0,3.0,3.0,8.0
1722,12.0,5.0,2.0,6.0
1723,12.0,6.0,3.0,7.0
1724,13.0,7.0,4.0,9.0
1725,14.0,10.0,6.0,10.0
1726,14.0,13.0,6.0,11.0
1727,16.0,15.0,8.0,13.0
1728,17.0,16.0,10.0,15.0
1729,20.0,17.0,12.0,16.0
1730,21.0,20.0,12.0,17.0
1731,22.0,21.0,13.0,19.0
1732,22.0,23.0,14.0,19.0
1733,22.0,24.0,18.0,20.0
1734,24.0,26.0,19.0,21.0
1735,19.0,23.0,16.0,17.0
1736,18.0,17.0,11.0,15.0
1737,16.0,15.0,9.0,15.0
1738,14.0,12.0,10.0,14.0
1739,13.0,11.0,11.0,13.0
1740,13.0,9.0,11.0,14.0
1741,11.0,7.0,8.0,11.0
1742,10.0,5.0,6.0,10.0
1743,9.0,5.0,5.0,9.0
1744,7.0,5.0,3.0,7.0
1745,3.0,3.0,1.0,8.0
1746,2.0,1.0,1.0,6.0
1747,4.0,1.0,4.0,6.0
1748,6.0,1.0,8.0,6.0
1749,7.0,1.0,8.0,6.0
1750,7.0,4.0,9.0,6.0
1751,9.0,5.0,12.0,10.0
1752,12.0,7.0,14.0,12.0
1753,12.0,8.0,15.0,15.0
1754,17.0,11.0,15.0,18.0
1755,18.0,14.0,15.0,18.0
1756,19.0,14.0,17.0,20.0
1757,21.0,17.0,19.0,21.0
1758,21.0,18.0,20.0,22.0
1759,20.0,16.0,16.0,17.0
1760,16.0,18.0,11.0,17.0
1761,15.0,16.0,13.0,16.0
1762,17.0,14.0,13.0,14.0
1763,18.0,14.0,13.0,12.0
1764,18.0,14.0,13.0,10.0
1765,17.0,13.0,9.0,12.0
1766,16.0,9.0,10.0,10.0
1767,11.0,7.0,9.0,6.0
1768,9.0,5.0,8.0,3.0
1769,8.0,4.0,6.0,1.0
1770,3.0,3.0,5.0,1.0
1771,2.0,3.0,6.0,3.0
1772,3.0,5.0,9.0,4.0
1773,3.0,7.0,9.0,5.0
1774,5.0,9.0,10.0,7.0
1775,6.0,13.0,12.0,10.0
1776,6.0,13.0,12.0,12.0
1777,7.0,13.0,14.0,13.0
1778,7.0,14.0,16.0,17.0
1779,7.0,15.0,17.0,18.0
1780,10.0,16.0,18.0,19.0
1781,10.0,18.0,19.0,20.0
1782,10.0,19.0,22.0,22.0
1783,7.0,14.0,18.0,21.0
1784,6.0,14.0,17.0,18.0
1785,6.0,11.0,14.0,16.0
1786,7.0,8.0,14.0,14.0
1787,6.0,7.0,13.0,13.0
1788,4.0,10.0,11.0,15.0
1789,2.0,12.0,8.0,14.0
1790,2.0,9.0,7.0,11.0
1791,2.0,7.0,7.0,8.0
1792,3.0,3.0,7.0,5.0
1793,4.0,4.0,6.0,7.0
1794,6.0,4.0,3.0,7.0
1795,8.0,4.0,3.0,9.0
1796,13.0,4.0,4.0,11.0
1797,13.0,5.0,6.0,12.0
1798,14.0,9.0,8.0,14.0
1799,16.0,10.0,11.0,14.0
1800,17.0,11.0,11.0,17.0
1801,18.0,13.0,12.0,19.0
1802,18.0,14.0,12.0,20.0
1803,19.0,17.0,12.0,22.0
1804,19.0,18.0,13.0,25.0
1805,19.0,19.0,13.0,27.0
1806,20.0,21.0,14.0,27.0
1807,15.0,17.0,8.0,21.0
1808,10.0,13.0,6.0,16.0
1809,8.0,12.0,6.0,15.0
1810,8.0,16.0,5.0,18.0
1811,7.0,15.0,8.0,18.0
1812,7.0,14.0,7.0,14.0
1813,7.0,12.0,5.0,16.0
1814,7.0,12.0,6.0,16.0
1815,3.0,10.0,3.0,13.0
1816,0.0,6.0,4.0,9.0
1817,1.0,3.0,6.0,9.0
1818,1.0,1.0,8.0,7.0
1819,5.0,2.0,10.0,8.0
1820,7.0,3.0,12.0,9.0
1821,11.0,3.0,12.0,12.0
1822,11.0,3.0,11.0,12.0
1823,13.0,3.0,12.0,14.0
1824,15.0,5.0,13.0,14.0
1825,16.0,6.0,14.0,14.0
1826,18.0,6.0,16.0,16.0
1827,20.0,6.0,17.0,18.0
1828,20.0,8.0,19.0,20.0
1829,22.0,9.0,20.0,21.0
1830,23.0,12.0,22.0,21.0
1831,19.0,9.0,17.0,17.0
1832,16.0,10.0,13.0,14.0
1833,15.0,11.0,12.0,15.0
1834,17.0,9.0,9.0,15.0
1835,17.0,10.0,10.0,13.0
1836,17.0,7.0,8.0,12.0
1837,14.0,4.0,5.0,12.0
1838,11.0,1.0,6.0,10.0
1839,9.0,2.0,5.0,7.0
1840,7.0,4.0,6.0,8.0
1841,5.0,3.0,4.0,6.0
1842,4.0,2.0,4.0,7.0
1843,6.0,2.0,4.0,6.0
1844,7.0,5.0,4.0,7.0
1845,7.0,7.0,5.0,9.0
1846,8.0,7.0,5.0,10.0
1847,9.0,9.0,8.0,11.0
1848,9.0,9.0,9.0,11.0
1849,9.0,9.0,10.0,11.0
1850,9.0,9.0,11.0,11.0
1851,9.0,10.0,14.0,12.0
1852,12.0,11.0,17.0,13.0
1853,15.0,12.0,18.0,14.0
1854,18.0,12.0,18.0,17.0
1855,19.0,8.0,17.0,12.0
1856,19.0,8.0,14.0,11.0
1857,19.0,10.0,13.0,10.0
1858,16.0,7.0,13.0,10.0
1859,17.0,8.0,12.0,11.0
1860,17.0,5.0,8.0,11.0
1861,16.0,5.0,11.0,9.0
1862,13.0,4.0,8.0,7.0
1863,13.0,5.0,6.0,8.0
1864,9.0,5.0,5.0,6.0
1865,5.0,5.0,5.0,4.0
1866,2.0,5.0,5.0,3.0
1867,3.0,4.0,6.0,3.0
1868,7.0,7.0,7.0,3.0
1869,7.0,7.0,9.0,4.0
1870,8.0,8.0,10.0,5.0
1871,9.0,10.0,12.0,7.0
1872,12.0,10.0,12.0,8.0
1873,12.0,12.0,14.0,6.0
1874,16.0,13.0,16.0,8.0
1875,18.0,13.0,16.0,8.0
1876,21.0,13.0,17.0,10.0
1877,23.0,15.0,21.0,11.0
1878,23.0,17.0,23.0,11.0
1879,19.0,12.0,21.0,9.0
1880,19.0,13.0,16.0,8.0
1881,20.0,14.0,12.0,8.0
1882,18.0,16.0,12.0,7.0
1883,19.0,12.0,13.0,5.0
1884,21.0,8.0,13.0,2.0
1885,20.0,6.0,11.0,3.0
1886,17.0,6.0,11.0,4.0
1887,18.0,6.0,7.0,3.0
1888,13.0,7.0,3.0,3.0
1889,11.0,7.0,3.0,2.0
1890,10.0,8.0,1.0,3.0
1891,10.0,8.0,1.0,4.0
1892,14.0,10.0,5.0,6.0
1893,16.0,13.0,7.0,8.0
1894,16.0,15.0,7.0,9.0
1895,18.0,17.0,5.0,10.0
1896,19.0,17.0,9.0,11.0
1897,19.0,17.0,11.0,12.0
1898,21.0,17.0,13.0,13.0
1899,23.0,17.0,14.0,15.0
1900,25.0,20.0,16.0,15.0
1901,29.0,21.0,16.0,17.0
1902,32.0,25.0,19.0,18.0
1903,26.0,20.0,17.0,15.0
1904,27.0,16.0,17.0,14.0
1905,26.0,15.0,17.0,13.0
1906,24.0,14.0,17.0,13.0
1907,22.0,13.0,16.0,11.0
1908,20.0,13.0,13.0,10.0
1909,16.0,13.0,12.0,10.0
1910,14.0,10.0,13.0,7.0
1911,13.0,9.0,11.0,6.0
1912,8.0,7.0,7.0,6.0
1913,7.0,7.0,4.0,4.0
1914,6.0,5.0,5.0,2.0
1915,6.0,7.0,7.0,3.0
1916,7.0,9.0,7.0,4.0
1917,7.0,11.0,8.0,6.0
1918,9.0,12.0,8.0,7.0
1919,9.0,14.0,10.0,11.0
1920,10.0,14.0,12.0,13.0
1921,11.0,16.0,14.0,13.0
1922,11.0,17.0,17.0,14.0
1923,11.0,19.0,17.0,15.0
1924,11.0,19.0,19.0,17.0
1925,12.0,22.0,20.0,17.0
1926,13.0,24.0,23.0,19.0
1927,8.0,19.0,19.0,13.0
1928,7.0,17.0,17.0,12.0
1929,8.0,15.0,17.0,14.0
1930,7.0,16.0,16.0,15.0
1931,7.0,15.0,16.0,12.0
1932,7.0,15.0,12.0,13.0
1933,6.0,14.0,8.0,11.0
1934,4.0,15.0,9.0,7.0
1935,3.0,14.0,7.0,4.0
1936,2.0,13.0,8.0,3.0
1937,1.0,11.0,5.0,4.0
1938,2.0,10.0,4.0,6.0
1939,4.0,11.0,6.0,7.0
1940,4.0,11.0,7.0,7.0
1941,4.0,11.0,8.0,9.0
1942,5.0,11.0,8.0,11.0
1943,5.0,13.0,8.0,11.0
1944,7.0,15.0,8.0,14.0
1945,10.0,16.0,9.0,16.0
1946,10.0,21.0,11.0,17.0
1947,11.0,22.0,11.0,17.0
1948,12.0,24.0,11.0,19.0
1949,13.0,24.0,12.0,19.0
1950,13.0,24.0,14.0,22.0
1951,8.0,22.0,10.0,18.0
1952,7.0,21.0,9.0,16.0
1953,8.0,20.0,9.0,17.0
1954,8.0,22.0,7.0,16.0
1955,9.0,20.0,7.0,16.0
1956,11.0,21.0,4.0,14.0
1957,8.0,20.0,6.0,9.0
1958,6.0,22.0,8.0,9.0
1959,5.0,24.0,8.0,8.0
1960,4.0,20.0,6.0,8.0
1961,1.0,16.0,10.0,6.0
1962,3.0,13.0,7.0,5.0
1963,5.0,13.0,8.0,6.0
1964,5.0,13.0,8.0,5.0
1965,6.0,14.0,9.0,7.0
1966,8.0,14.0,9.0,8.0
1967,8.0,15.0,10.0,9.0
1968,10.0,15.0,11.0,10.0
1969,12.0,15.0,13.0,11.0
1970,11.0,17.0,14.0,12.0
1971,14.0,19.0,16.0,14.0
1972,14.0,19.0,16.0,15.0
1973,16.0,20.0,18.0,15.0
1974,16.0,22.0,18.0,17.0
1975,11.0,21.0,13.0,14.0
1976,7.0,21.0,8.0,13.0
1977,7.0,18.0,7.0,13.0
1978,9.0,17.0,7.0,13.0
1979,8.0,17.0,5.0,11.0
1980,8.0,18.0,2.0,13.0
1981,5.0,15.0,2.0,13.0
1982,4.0,13.0,3.0,14.0
1983,3.0,11.0,4.0,12.0
1984,3.0,11.0,3.0,12.0
1985,2.0,9.0,1.0,8.0
1986,3.0,7.0,2.0,7.0
1987,3.0,8.0,2.0,8.0
1988,6.0,7.0,2.0,11.0
1989,6.0,10.0,4.0,12.0
1990,7.0,11.0,5.0,14.0
1991,8.0,11.0,6.0,16.0
1992,8.0,12.0,6.0,18.0
1993,12.0,13.0,7.0,19.0
1994,14.0,14.0,9.0,19.0
1995,14.0,14.0,10.0,20.0
1996,16.0,14.0,11.0,20.0
1997,17.0,15.0,11.0,21.0
1998,18.0,16.0,12.0,25.0
1999,13.0,13.0,9.0,21.0
2000,10.0,10.0,7.0,19.0
2001,9.0,9.0,5.0,19.0
2002,9.0,13.0,3.0,17.0
2003,8.0,13.0,4.0,18.0
2004,6.0,12.0,6.0,17.0
2005,5.0,10.0,6.0,15.0
2006,3.0,8.0,7.0,15.0
2007,2.0,6.0,6.0,15.0
2008,2.0,8.0,8.0,14.0
2009,1.0,7.0,10.0,12.0
2010,1.0,7.0,6.0,11.0
2011,1.0,9.0,7.0,11.0
2012,4.0,10.0,9.0,13.0
2013,5.0,11.0,11.0,15.0
2014,7.0,12.0,12.0,18.0
2015,9.0,15.0,15.0,22.0
2016,9.0,17.0,18.0,22.0
2017,11.0,18.0,19.0,23.0
2018,14.0,19.0,19.0,24.0
2019,15.0,21.0,21.0,26.0
2020,18.0,23.0,25.0,27.0
2021,18.0,26.0,27.0,30.0
2022,19.0,29.0,30.0,30.0
2023,12.0,23.0,25.0,24.0
2024,10.0,19.0,22.0,21.0
2025,11.0,17.0,21.0,18.0
2026,11.0,18.0,20.0,20.0
2027,11.0,16.0,18.0,18.0
2028,7.0,14.0,14.0,18.0
2029,6.0,13.0,12.0,15.0
2030,4.0,11.0,12.0,15.0
2031,3.0,8.0,9.0,12.0
2032,2.0,10.0,7.0,11.0
2033,2.0,13.0,4.0,11.0
2034,0.0,13.0,4.0,11.0
2035,2.0,13.0,5.0,14.0
2036,2.0,15.0,6.0,17.0
2037,2.0,17.0,8.0,18.0
2038,2.0,17.0,10.0,20.0
2039,3.0,20.0,10.0,22.0
2040,4.0,21.0,11.0,24.0
2041,5.0,23.0,13.0,24.0
2042,5.0,23.0,15.0,24.0
2043,5.0,24.0,16.0,26.0
2044,5.0,27.0,16.0,27.0
2045,6.0,27.0,16.0,30.0
2046,8.0,29.0,17.0,30.0
2047,7.0,27.0,15.0,26.0
2048,7.0,25.0,13.0,25.0
2049,6.0,23.0,14.0,28.0
2050,8.0,20.0,14.0,26.0
2051,9.0,17.0,15.0,23.0
2052,6.0,16.0,14.0,19.0
2053,3.0,18.0,10.0,19.0
2054,4.0,17.0,10.0,20.0
2055,3.0,15.0,9.0,17.0
2056,3.0,14.0,9.0,14.0
2057,4.0,15.0,7.0,11.0
2058,5.0,13.0,6.0,11.0
2059,7.0,13.0,9.0,11.0
2060,7.0,14.0,10.0,13.0
2061,8.0,14.0,12.0,15.0
2062,9.0,16.0,15.0,15.0
2063,10.0,18.0,16.0,16.0
2064,10.0,19.0,18.0,20.0
2065,11.0,21.0,20.0,22.0
2066,11.0,23.0,23.0,23.0
2067,13.0,23.0,24.0,23.0
2068,13.0,24.0,25.0,24.0
2069,14.0,25.0,26.0,26.0
2070,14.0,26.0,28.0,27.0
2071,9.0,23.0,23.0,22.0
2072,10.0,21.0,19.0,19.0
2073,7.0,20.0,19.0,17.0
2074,9.0,18.0,17.0,18.0
2075,8.0,16.0,16.0,19.0
2076,4.0,14.0,14.0,19.0
2077,2.0,13.0,13.0,14.0
2078,5.0,11.0,12.0,12.0
2079,6.0,8.0,13.0,9.0
2080,4.0,9.0,9.0,9.0
2081,5.0,8.0,9.0,10.0
2082,5.0,10.0,6.0,9.0
2083,6.0,12.0,8.0,11.0
2084,7.0,12.0,8.0,13.0
2085,7.0,13.0,8.0,13.0
2086,8.0,14.0,9.0,16.0
2087,11.0,16.0,10.0,18.0
2088,12.0,18.0,11.0,20.0
2089,13.0,19.0,12.0,22.0
2090,14.0,21.0,14.0,23.0
2091,17.0,21.0,15.0,24.0
2092,18.0,24.0,18.0,24.0
2093,19.0,25.0,19.0,25.0
2094,21.0,26.0,19.0,26.0
2095,15.0,24.0,16.0,21.0
2096,14.0,23.0,14.0,21.0
2097,13.0,21.0,14.0,21.0
2098,11.0,21.0,16.0,21.0
2099,9.0,20.0,15.0,20.0
2100,10.0,18.0,12.0,20.0
2101,10.0,16.0,9.0,19.0
2102,10.0,13.0,12.0,15.0
2103,6.0,10.0,10.0,14.0
2104,5.0,8.0,8.0,11.0
2105,5.0,8.0,5.0,8.0
2106,5.0,9.0,2.0,6.0
2107,6.0,10.0,6.0,9.0
2108,11.0,12.0,6.0,9.0
2109,11.0,13.0,8.0,9.0
2110,12.0,13.0,12.0,10.0
2111,13.0,13.0,13.0,10.0
2112,14.0,16.0,15.0,10.0
2113,15.0,17.0,16.0,14.0
2114,15.0,17.0,18.0,15.0
2115,16.0,19.0,19.0,16.0
2116,17.0,20.0,19.0,18.0
2117,17.0,21.0,21.0,20.0
2118,19.0,22.0,23.0,21.0
2119,16.0,18.0,19.0,17.0
2120,12.0,16.0,21.0,16.0
2121,11.0,16.0,21.0,14.0
2122,11.0,13.0,18.0,16.0
2123,11.0,11.0,19.0,15.0
2124,10.0,11.0,15.0,15.0
2125,7.0,13.0,13.0,18.0
2126,6.0,13.0,13.0,16.0
2127,3.0,14.0,12.0,15.0
2128,0.0,14.0,11.0,15.0
2129,2.0,10.0,10.0,16.0
2130,3.0,10.0,10.0,14.0
2131,5.0,11.0,13.0,17.0
2132,6.0,11.0,13.0,19.0
2133,7.0,11.0,15.0,19.0
2134,8.0,11.0,16.0,21.0
2135,8.0,11.0,17.0,22.0
2136,9.0,12.0,20.0,23.0
2137,9.0,16.0,21.0,24.0
2138,9.0,17.0,23.0,26.0
2139,9.0,18.0,26.0,29.0
2140,10.0,19.0,26.0,30.0
2141,11.0,20.0,28.0,31.0
2142,13.0,21.0,30.0,31.0
2143,7.0,15.0,26.0,27.0
2144,6.0,13.0,21.0,26.0
2145,6.0,14.0,19.0,24.0
2146,7.0,15.0,21.0,24.0
2147,5.0,14.0,22.0,24.0
2148,6.0,12.0,22.0,19.0
2149,6.0,8.0,18.0,19.0
2150,4.0,5.0,16.0,16.0
2151,5.0,6.0,18.0,13.0
2152,6.0,5.0,14.0,11.0
2153,5.0,6.0,11.0,11.0
2154,4.0,3.0,11.0,9.0
2155,6.0,4.0,12.0,12.0
2156,6.0,4.0,14.0,14.0
2157,8.0,4.0,15.0,15.0
2158,7.0,6.0,17.0,16.0
2159,8.0,6.0,20.0,18.0
2160,9.0,7.0,19.0,18.0
2161,9.0,7.0,19.0,20.0
2162,9.0,8.0,20.0,23.0
2163,10.0,11.0,20.0,23.0
2164,12.0,13.0,20.0,24.0
2165,13.0,15.0,20.0,27.0
2166,13.0,18.0,22.0,28.0
2167,11.0,16.0,15.0,25.0
2168,9.0,16.0,11.0,23.0
2169,8.0,13.0,10.0,21.0
2170,7.0,13.0,11.0,18.0
2171,7.0,11.0,10.0,20.0
2172,4.0,9.0,9.0,19.0
2173,6.0,7.0,9.0,17.0
2174,6.0,5.0,8.0,17.0
2175,7.0,3.0,8.0,17.0
2176,5.0,3.0,4.0,15.0
2177,3.0,1.0,3.0,10.0
2178,3.0,2.0,4.0,13.0
2179,3.0,3.0,7.0,14.0
2180,3.0,4.0,11.0,16.0
2181,3.0,4.0,12.0,16.0
2182,3.0,5.0,16.0,16.0
2183,3.0,8.0,16.0,17.0
2184,5.0,8.0,17.0,18.0
2185,8.0,9.0,21.0,21.0
2186,8.0,14.0,22.0,23.0
2187,8.0,17.0,22.0,25.0
2188,8.0,18.0,22.0,25.0
2189,9.0,20.0,24.0,25.0
2190,9.0,21.0,24.0,25.0
2191,7.0,16.0,20.0,23.0
2192,7.0,17.0,17.0,20.0
2193,6.0,18.0,15.0,20.0
2194,5.0,17.0,14.0,18.0
2195,8.0,16.0,11.0,17.0
2196,7.0,18.0,10.0,16.0
2197,4.0,14.0,11.0,12.0
2198,6.0,10.0,10.0,8.0
2199,5.0,6.0,9.0,7.0
2200,4.0,4.0,5.0,5.0
2201,6.0,2.0,5.0,5.0
2202,6.0,3.0,5.0,6.0
2203,10.0,3.0,6.0,6.0
2204,14.0,5.0,8.0,7.0
2205,14.0,7.0,11.0,8.0
2206,17.0,8.0,12.0,9.0
2207,19.0,9.0,15.0,9.0
2208,20.0,10.0,17.0,11.0
2209,21.0,11.0,18.0,13.0
2210,24.0,11.0,19.0,14.0
2211,25.0,14.0,20.0,16.0
2212,27.0,15.0,21.0,17.0
2213,27.0,17.0,22.0,18.0
2214,28.0,18.0,23.0,22.0
2215,25.0,13.0,20.0,18.0
2216,22.0,10.0,17.0,19.0
2217,21.0,9.0,15.0,18.0
2218,20.0,10.0,16.0,16.0
2219,18.0,9.0,16.0,17.0
2220,15.0,9.0,14.0,17.0
2221,12.0,11.0,12.0,15.0
2222,13.0,11.0,13.0,12.0
2223,13.0,9.0,12.0,11.0
2224,9.0,9.0,10.0,9.0
2225,7.0,4.0,8.0,9.0
2226,4.0,1.0,5.0,6.0
2227,5.0,2.0,6.0,6.0
2228,5.0,3.0,6.0,7.0
2229,5.0,5.0,7.0,7.0
2230,5.0,5.0,7.0,8.0
2231,5.0,6.0,9.0,9.0
2232,5.0,7.0,9.0,10.0
2233,8.0,8.0,9.0,10.0
2234,9.0,9.0,9.0,11.0
2235,10.0,10.0,11.0,12.0
2236,10.0,11.0,14.0,14.0
2237,11.0,14.0,16.0,16.0
2238,11.0,16.0,18.0,16.0
2239,9.0,14.0,15.0,11.0
2240,9.0,14.0,16.0,10.0
2241,7.0,13.0,19.0,8.0
2242,7.0,12.0,16.0,6.0
2243,7.0,14.0,16.0,6.0
2244,8.0,14.0,15.0,5.0
2245,6.0,10.0,14.0,1.0
2246,5.0,8.0,12.0,1.0
2247,8.0,5.0,10.0,1.0
2248,7.0,4.0,9.0,2.0
2249,7.0,6.0,8.0,4.0
2250,6.0,4.0,3.0,4.0
2251,6.0,4.0,3.0,9.0
2252,8.0,4.0,4.0,9.0
2253,10.0,4.0,6.0,10.0
2254,10.0,5.0,10.0,10.0
2255,11.0,5.0,10.0,11.0
2256,12.0,7.0,13.0,14.0
